,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
109,CU,2025-10-25,78.5,-1.61,5.41,"Guerrero Jr., Vladimir",665489,808967,field_out,hit_into_play,,,,,14,Vladimir Guerrero Jr. grounds out softly to first baseman Freddie Freeman.,W,R,R,TOR,LAD,X,3.0,ground_ball,2,2,2025,1.08,-1.31,1.12,1.76,,,,0,9,Bot,146.89,175.66,,,,,3.915424164553545,-114.12048588563816,1.5990984339297944,8.295798582600117,27.060717850156863,-44.029128678271,3.63,1.61,4.0,37.2,-26.0,77.9,2833,6.6,813026,669257,518692,669242,571970,605141,571771,681909,681624,53.88,0.249,0.225,0.0,1.0,0.0,0.0,1.0,66,6,Curveball,1,5,1,5,5,1,1,5,Standard,Standard,33,-0.013,-0.232,76.6,8.5,0.258,0.232,88.0,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,5.11,-1.08,-1.08,49.5,12.530320091407589,-19.52692106740185,24.073809207506937,47.52901704615385,50.038121604350295
110,FF,2025-10-25,96.3,-1.84,5.28,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,12,Ball,W,R,R,TOR,LAD,B,,,1,2,2025,-0.6,1.39,0.17,4.41,,,,0,9,Bot,,,,,,,6.747063026008971,-139.97277671823923,0.184916968636092,-9.577652159882383,35.802505493375364,-14.412235647101449,3.71,1.68,,,,96.2,2177,6.6,813026,669257,518692,669242,571970,605141,571771,681909,681624,53.93,,,,,,,,66,5,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,218,-0.003,0.043,,,,-0.043,,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,1.1,0.6,0.6,38.2,,,,,
111,SL,2025-10-25,85.4,-2.03,5.18,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,7,Ball,W,R,R,TOR,LAD,B,,,0,2,2025,0.57,-0.28,-0.41,1.81,,,,0,9,Bot,,,,,,,2.658134416030502,-124.30219208059772,-1.007032842449822,5.293399777769682,27.701238313169146,-35.08834255706134,3.62,1.61,,,,85.3,2676,6.5,813026,669257,518692,669242,571970,605141,571771,681909,681624,54.01,,,,,,,,66,4,Slider,1,5,1,5,5,1,1,5,Standard,Standard,78,-0.003,0.024,,,,-0.024,,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,3.43,-0.57,-0.57,35.4,,,,,
112,FS,2025-10-25,91.7,-2.09,5.05,"Guerrero Jr., Vladimir",665489,808967,,foul,,,,,14,Foul,W,R,R,TOR,LAD,S,,,0,2,2025,-0.93,-0.31,0.26,1.28,,,,0,9,Bot,,,,,,,8.050863329888788,-133.19796665615644,-2.9492189007187437,-12.908932271516113,31.14241780106695,-35.31556533511066,3.63,1.61,,,,92.2,1463,6.9,813026,669257,518692,669242,571970,605141,571771,681909,681624,53.62,,,,,,,,66,3,Split-Finger,1,5,1,5,5,1,1,5,Standard,Standard,243,-0.003,0.0,,,,0.0,,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,3.05,0.93,0.93,31.5,,,,,
113,FS,2025-10-25,91.6,-2.04,5.21,"Guerrero Jr., Vladimir",665489,808967,,foul,,,,,13,Foul,W,R,R,TOR,LAD,S,,,0,1,2025,-0.84,0.17,-0.42,1.03,,,,0,9,Bot,,,,,,,5.923436964768079,-133.26049130003238,-5.039510766414577,-11.286264586039872,30.695607692828823,-29.25165329284786,3.63,1.61,2.0,74.2,-26.0,91.8,1386,6.6,813026,669257,518692,669242,571970,605141,571771,681909,681624,53.93,,,,,,,,66,2,Split-Finger,1,5,1,5,5,1,1,5,Standard,Standard,236,-0.003,-0.055,76.3,8.4,,0.055,88.0,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,2.57,0.84,0.84,35.0,10.70682285155541,-15.63486486953744,43.27914932897427,30.91061490219662,36.65401110397954
114,CU,2025-10-25,77.6,-1.76,5.38,"Guerrero Jr., Vladimir",665489,808967,,called_strike,,,,,9,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,0.78,-1.53,0.59,1.42,,,,0,9,Bot,,,,,,,3.602222814955532,-112.74384909222766,1.4824526082290628,5.682024141983774,25.79756529609047,-45.58929747347893,3.61,1.53,,,,77.0,2691,6.5,813026,669257,518692,669242,571970,605141,571771,681909,681624,53.96,,,,,,,,66,1,Curveball,1,5,1,5,5,1,1,5,Standard,Standard,36,-0.003,-0.039,,,,0.039,,-4,-4,0.0187076524511757,0.0187076524511757,26,26,27,26,4,3,11,1,6.0,2.0,5.41,-0.78,-0.78,44.9,,,,,
115,FC,2025-10-25,90.8,-2.07,5.17,"Guerrero Jr., Vladimir",665489,808967,field_out,hit_into_play,,,,,9,"Vladimir Guerrero Jr. grounds out sharply, second baseman Tommy Edman to first baseman Freddie Freeman.",W,R,R,TOR,LAD,X,4.0,ground_ball,2,1,2025,0.6,0.36,0.34,1.88,,,,0,6,Bot,131.23,142.46,,,,,4.763625519420714,-132.25641460833748,-3.134020051021544,6.075191415620388,28.02349274692368,-27.470227167455388,3.63,1.61,44.0,103.2,0.0,91.2,2646,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.05,0.451,0.422,0.0,1.0,0.0,0.0,4.0,41,4,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,156,-0.035,-0.305,78.8,7.4,0.503,0.305,103.2,0,0,0.5755203504545918,0.5755203504545918,26,26,27,26,3,2,11,1,6.0,2.0,2.4,-0.6,-0.6,34.5,-9.17685052682914,2.3532556921997694,33.11133135717775,40.91492571678073,28.373668514987543
116,FF,2025-10-25,94.7,-2.09,5.14,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,14,Ball,W,R,R,TOR,LAD,B,,,1,1,2025,-0.48,1.39,1.27,2.52,,,,0,6,Bot,,,,,,,9.87329728085747,-137.5444045778396,-4.250486594868849,-8.347620754861245,30.857755401269884,-13.76315000089542,3.65,1.65,,,,94.8,2388,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.0,,,,,,,,41,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,212,-0.002,0.055,,,,-0.055,,0,0,0.5755203504545918,0.5755203504545918,26,26,27,26,3,2,11,1,6.0,2.0,1.16,0.48,0.48,33.7,,,,,
117,FS,2025-10-25,91.4,-2.08,5.15,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,14,Ball,W,R,R,TOR,LAD,B,,,0,1,2025,-1.34,0.0,0.26,0.92,,,,0,6,Bot,,,,,,,8.823267567939164,-132.72976894194477,-4.7361260504328175,-17.779029700775677,30.645234231137824,-31.24524436980469,3.69,1.65,,,,91.5,1676,6.6,813026,669257,518692,669242,571970,605141,571771,681624,606192,53.88,,,,,,,,41,2,Split-Finger,1,1,1,1,1,1,1,1,Standard,Standard,236,-0.002,0.031,,,,-0.031,,0,0,0.5755203504545918,0.5755203504545918,26,26,27,26,3,2,11,1,6.0,2.0,2.76,1.34,1.34,34.6,,,,,
118,FF,2025-10-25,96.1,-1.85,5.22,"Guerrero Jr., Vladimir",665489,808967,,called_strike,,,,,2,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.66,1.19,0.26,3.1,,,,0,6,Bot,,,,,,,7.135707167466617,-139.79217122648964,-2.7199141753074096,-10.316197072547508,32.86040405615731,-16.130452369602754,3.72,1.65,,,,96.3,2280,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,53.96,,,,,,,,41,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,213,-0.002,-0.039,,,,0.039,,0,0,0.5755203504545918,0.5755203504545918,26,26,27,26,3,2,11,1,6.0,2.0,1.28,0.66,0.66,35.6,,,,,
119,FF,2025-10-25,95.2,-1.83,5.33,"Guerrero Jr., Vladimir",665489,808967,single,hit_into_play,,,,,13,Vladimir Guerrero Jr. singles on a sharp line drive to left fielder Enrique Hernández. George Springer to 3rd.,W,R,R,TOR,LAD,X,7.0,line_drive,0,1,2025,-0.86,1.34,-0.94,2.25,,,543807.0,1,3,Bot,35.48,94.32,,,,,4.279783700738511,-138.47857654759602,-5.385575613844188,-12.00009982262354,35.18818664255265,-13.97008159537052,3.63,1.61,339.0,113.9,19.0,95.0,2328,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.0,0.88,1.39,0.9,1.0,1.0,0.0,6.0,23,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0.069,0.446,78.4,7.8,2.436,-0.446,113.9,-1,-1,0.4398279936242694,0.4398279936242694,26,26,27,26,2,1,11,1,6.0,2.0,1.21,0.86,0.86,38.6,10.450918558744116,-20.19294820770956,40.32050306040532,23.898201427480032,37.03906066527298
120,FC,2025-10-25,93.7,-2.02,5.24,"Guerrero Jr., Vladimir",665489,808967,,called_strike,,,,,9,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,0.18,0.98,0.6,2.15,,,543807.0,1,3,Bot,,,,,,,6.377876119576633,-136.3047206942081,-4.401055655978988,0.7600150202179939,30.50221355261795,-19.217143253779327,3.72,1.68,,,,93.7,2482,6.3,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.17,,,,,,,,23,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,194,-0.007,-0.04,,,,0.04,,-1,-1,0.4398279936242694,0.4398279936242694,26,26,27,26,2,1,11,1,6.0,2.0,1.62,-0.18,-0.18,35.6,,,,,
121,CU,2025-10-25,80.6,-1.54,5.48,"Guerrero Jr., Vladimir",665489,808967,strikeout,swinging_strike,,,,,8,Vladimir Guerrero Jr. strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,2,2,2025,1.19,-1.43,0.05,2.01,543807.0,,664770.0,0,1,Bot,,,,,,,1.2576366547669149,-117.17801172229912,1.8775124429469785,10.472030891581117,27.79773114468771,-45.79448896994298,3.63,1.61,,,,79.7,2929,6.3,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.17,,0.0,0.0,1.0,0.0,0.0,,8,7,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,38,-0.063,-0.291,78.9,8.3,,0.291,,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,5.02,-1.19,-1.19,46.5,17.30277416187706,-33.65230626656632,27.68364635228008,35.42085006030483,56.76862062761937
122,FS,2025-10-25,92.4,-1.81,5.35,"Guerrero Jr., Vladimir",665489,808967,,foul,,,,,7,Foul,W,R,R,TOR,LAD,S,,,2,2,2025,-1.11,-0.24,-0.78,1.83,543807.0,,664770.0,0,1,Bot,,,,,,,5.051070862458082,-134.33771352481062,-2.572231530006173,-14.513808568067295,32.61091383130881,-34.62370225314371,3.63,1.61,2.0,77.4,-38.0,92.1,1149,6.4,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.07,,,,,,,,8,6,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,245,0.0,0.0,74.2,6.5,,0.0,88.0,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,2.94,1.11,1.11,37.5,-16.19538410137239,5.037822039509429,42.741620725280406,25.96769630989357,20.85511623587205
123,FS,2025-10-25,92.1,-1.87,5.44,"Guerrero Jr., Vladimir",665489,808967,,foul,,,,,4,Foul,W,R,R,TOR,LAD,S,,,2,2,2025,-0.57,-0.15,-0.6,2.46,543807.0,,664770.0,0,1,Bot,,,,,,,4.493263178738991,-133.98756161269986,-1.3664300533092968,-7.886333620187189,30.723257914399834,-33.86423581371827,3.63,1.61,4.0,94.2,-31.0,92.3,1250,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,53.96,,,,,,,,8,5,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,244,0.0,0.0,77.4,7.0,,0.0,94.2,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,2.85,0.57,0.57,38.8,-3.860177081509388,-6.724787563197098,35.64010759202646,27.47206009058741,29.60957178808164
124,FS,2025-10-25,92.7,-1.87,5.4,"Guerrero Jr., Vladimir",665489,808967,,foul_tip,,,,,7,Foul Tip,W,R,R,TOR,LAD,S,,,2,1,2025,-1.21,-0.09,-0.73,2.03,543807.0,,664770.0,0,1,Bot,,,,,,,5.565347609785235,-134.8482664856238,-2.5703118889604664,-15.951693170575831,32.673535791533496,-32.8158571271771,3.63,1.61,,,,92.5,1517,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.04,,,,,,,,8,4,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,238,0.0,-0.08,81.8,7.5,,0.08,,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,2.76,1.21,1.21,39.5,3.9371101927686527,-14.861298641784863,32.88803534339927,26.499677990714066,33.739792572175
125,FS,2025-10-25,92.6,-1.7,5.48,"Guerrero Jr., Vladimir",665489,808967,,swinging_strike,,,,,8,Swinging Strike,W,R,R,TOR,LAD,S,,,2,0,2025,-1.11,-0.18,-0.1,1.82,543807.0,,664770.0,0,1,Bot,,,,,,,6.531034092403712,-134.52369278116555,-3.040461225246617,-15.007156478109655,33.522765503487754,-33.80065558123745,3.63,1.61,,,,92.2,1344,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.0,,,,,,,,8,3,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,235,0.0,-0.064,82.3,8.0,,0.064,,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,2.88,1.11,1.11,40.6,4.330544034831388,-16.22903258777974,32.13205163377496,33.82452891216769,36.68116780915946
126,FF,2025-10-25,96.7,-1.79,5.5,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,13,Ball,W,R,R,TOR,LAD,B,,,1,0,2025,-1.01,1.43,-1.29,1.53,543807.0,,664770.0,0,1,Bot,,,,,,,3.6489338976896217,-140.45815551820797,-8.21714340586809,-14.169192090918855,35.75111718876705,-11.598050851442515,3.75,1.63,,,,96.3,2338,6.4,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.06,,,,,,,,8,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0.0,0.065,,,,-0.065,,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,1.04,1.01,1.01,43.7,,,,,
127,FS,2025-10-25,90.8,-1.92,5.37,"Guerrero Jr., Vladimir",665489,808967,,ball,,,,,7,Ball,W,R,R,TOR,LAD,B,,,0,0,2025,-0.79,-0.21,-0.75,1.66,543807.0,,664770.0,0,1,Bot,,,,,,,4.632565096759291,-132.13962373853158,-2.879160677586642,-10.264192801055156,31.16544915121383,-34.139132489904654,3.62,1.58,,,,90.7,1295,6.5,813026,669257,518692,669242,571970,605141,571771,681624,606192,54.01,,,,,,,,8,1,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,242,0.0,0.024,,,,-0.024,,-1,-1,0.5724906265574308,0.5724906265574308,26,26,27,26,1,0,11,1,6.0,2.0,3.0,0.79,0.79,36.8,,,,,
128,SL,2025-10-24,89.0,2.05,6.43,"Guerrero Jr., Vladimir",665489,605483,field_out,hit_into_play,,,,,5,"Vladimir Guerrero Jr. grounds out, second baseman Tommy Edman to first baseman Freddie Freeman.",W,R,L,TOR,LAD,X,4.0,ground_ball,0,2,2025,-0.23,0.51,-0.21,2.36,,,,2,5,Bot,136.12,131.79,,,,,-5.089704974102525,-129.46517059009446,-5.01109209971117,-1.4378939206113468,29.751311271321203,-25.54050497271955,3.65,1.62,139.0,63.7,15.0,89.5,2287,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.65,0.257,0.231,0.0,1.0,0.0,0.0,2.0,43,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,172,-0.015,-0.16,77.8,7.3,0.257,0.16,88.0,0,0,0.5148917991767391,0.5148917991767391,32,26,33,26,3,2,11,4,5.0,1.0,2.39,-0.23,0.23,57.7,-4.123704488819563,4.521506673433835,35.733423014943,32.227515996220426,28.52570814945242
129,FF,2025-10-24,95.9,1.99,6.43,"Guerrero Jr., Vladimir",665489,605483,,called_strike,,,,,2,Called Strike,W,R,L,TOR,LAD,S,,,0,1,2025,0.31,1.53,0.04,3.51,,,,2,5,Bot,,,,,,,-5.913817323019897,-139.3946560332388,-5.539740407732864,5.46749976526571,35.134836858460694,-11.20120430035975,3.57,1.43,,,,96.4,2400,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.61,,,,,,,,43,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,159,-0.001,-0.057,,,,0.057,,0,0,0.5148917991767391,0.5148917991767391,32,26,33,26,3,2,11,4,5.0,1.0,0.98,0.31,-0.31,56.0,,,,,
130,SL,2025-10-24,90.5,2.03,6.45,"Guerrero Jr., Vladimir",665489,605483,,swinging_strike,,,,,13,Swinging Strike,W,R,L,TOR,LAD,S,,,0,0,2025,0.04,0.67,-0.3,1.42,,,,2,5,Bot,,,,,,,-5.948551405375946,-131.51060907817617,-8.067634486938015,1.7721726737260908,30.080204313678383,-22.806230995942503,3.65,1.62,,,,91.2,2268,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.51,,,,,,,,43,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,162,-0.001,-0.043,79.6,8.8,,0.043,,0,0,0.5148917991767391,0.5148917991767391,32,26,33,26,3,2,11,4,5.0,1.0,2.14,0.04,-0.04,58.5,19.83424409961438,-33.72534432060086,33.69095718060548,31.63630350812571,45.68978061901583
131,CH,2025-10-24,86.2,2.21,6.3,"Guerrero Jr., Vladimir",665489,605483,single,hit_into_play,,,,,9,Vladimir Guerrero Jr. singles on a ground ball to left fielder Enrique Hernández.,W,R,L,TOR,LAD,X,7.0,ground_ball,3,2,2025,1.16,1.15,0.59,2.1,,,,1,3,Bot,104.78,161.12,,,,,-6.2839171260018265,-125.2086036600774,-6.1067240377379,13.501278679626196,25.979593271085488,-19.01050700267184,3.65,1.62,69.0,101.9,2.0,87.0,1891,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.54,0.509,0.473,0.9,1.0,1.0,0.0,4.0,27,6,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,132,0.02,0.336,73.9,8.0,0.571,-0.336,101.9,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,1.93,1.16,-1.16,52.8,3.4241056771640883,-6.182853326446164,25.445526711674145,43.45954051327378,36.44161334166918
132,FF,2025-10-24,96.2,1.94,6.48,"Guerrero Jr., Vladimir",665489,605483,,ball,,,,,12,Ball,W,R,L,TOR,LAD,B,,,2,2,2025,0.3,1.47,0.8,3.97,,,,1,3,Bot,,,,,,,-3.7441793452061294,-139.9201533587913,-4.382917603912465,4.879223163120813,34.075123018841005,-12.197770670825388,3.64,1.51,,,,96.8,2400,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.69,,,,,,,,27,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,162,-0.01,0.104,,,,-0.104,,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,1.02,0.3,-0.3,55.4,,,,,
133,SL,2025-10-24,90.7,2.08,6.41,"Guerrero Jr., Vladimir",665489,605483,,ball,,,,,13,Ball,W,R,L,TOR,LAD,B,,,1,2,2025,-0.39,0.8,-1.04,-0.21,,,,1,3,Bot,,,,,,,-7.034285842187177,-131.33866241585284,-12.366007076750096,-2.8141294972153585,30.86759661228034,-20.202228118437507,3.61,1.45,,,,91.2,2315,7.1,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.39,,,,,,,,27,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard,152,-0.01,0.048,,,,-0.048,,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,2.02,-0.39,0.39,61.6,,,,,
134,FF,2025-10-24,94.7,1.98,6.48,"Guerrero Jr., Vladimir",665489,605483,,foul,,,,,1,Foul,W,R,L,TOR,LAD,S,,,1,1,2025,0.45,1.49,-0.44,3.25,,,,1,3,Bot,,,,,,,-7.38160865808266,-137.5551766920946,-6.037714513633554,7.453908182915481,34.49309369685422,-12.132626559550417,3.65,1.62,157.0,64.1,58.0,95.0,2430,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.65,,,,,,,,27,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,160,-0.01,-0.064,73.7,6.5,,0.064,88.0,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,1.09,0.45,-0.45,56.0,-5.008176153029217,7.829801568475227,27.87331883904168,30.779476568469587,24.3939179569821
135,CH,2025-10-24,86.7,2.3,6.24,"Guerrero Jr., Vladimir",665489,605483,,called_strike,,,,,8,Called Strike,W,R,L,TOR,LAD,S,,,1,0,2025,1.27,1.09,-0.25,1.59,,,,1,3,Bot,,,,,,,-8.795592765819311,-125.7317497173442,-7.139945005669649,15.347928394070069,27.38548780635325,-19.220666921230425,3.61,1.55,,,,87.3,1943,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.5,,,,,,,,27,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,133,-0.01,-0.049,,,,0.049,,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,1.98,1.27,-1.27,50.3,,,,,
136,FF,2025-10-24,95.9,2.03,6.46,"Guerrero Jr., Vladimir",665489,605483,,ball,,,,,2,Ball,W,R,L,TOR,LAD,B,,,0,0,2025,0.64,1.51,0.14,3.7,,,,1,3,Bot,,,,,,,-6.521005378457898,-139.39937333203594,-5.111263986795769,9.895791049802964,35.11714056646115,-11.54782440840584,3.64,1.57,,,,96.5,2436,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.54,,,,,,,,27,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,158,-0.01,0.039,,,,-0.039,,-2,-2,0.3012261883824436,0.3012261883824436,32,26,33,26,2,1,11,4,5.0,1.0,1.0,0.64,-0.64,54.1,,,,,
137,CU,2025-10-24,83.6,1.99,6.52,"Guerrero Jr., Vladimir",665489,605483,walk,blocked_ball,,,,,13,Vladimir Guerrero Jr. walks.,W,R,L,TOR,LAD,B,,,3,2,2025,-1.09,-0.69,-0.19,0.64,,,,2,1,Bot,,,,,,,-2.8868682113999564,-121.55045432635772,-5.659994811402013,-9.95547820426674,28.59905886260662,-37.85001992250398,3.54,1.54,,,,83.7,2613,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.62,,0.691497,0.7,1.0,0.0,0.0,,6,7,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,328,0.012,0.259,,,,-0.259,,0,0,0.5103018082716771,0.5103018082716771,32,26,33,26,1,0,11,4,5.0,1.0,4.01,-1.09,1.09,59.8,,,,,
138,ST,2025-10-24,89.3,-2.09,5.44,"Guerrero Jr., Vladimir",665489,694361,field_out,hit_into_play,,,,,8,Vladimir Guerrero Jr. flies out to center fielder Andy Pages.,W,R,R,TOR,LAD,X,8.0,fly_ball,1,2,2025,0.69,-0.2,-0.1,1.74,,,680718.0,1,8,Bot,164.1,75.74,,,,,3.4773956036791835,-130.03300584149122,-2.6333692524874466,6.99545123456231,30.26535360113908,-34.05119728345854,3.65,1.62,320.0,95.1,29.0,89.7,2609,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.75,0.2,0.322,0.0,1.0,0.0,0.0,5.0,73,4,Sweeper,11,4,11,4,4,11,11,4,Standard,Standard,32,0.0,-0.179,77.7,7.8,0.571,0.179,95.1,7,7,0.9990970016426394,0.9990970016426394,25,26,26,26,1,4,28,4,3.0,1.0,3.08,-0.69,-0.69,38.6,-3.104815193773146,-9.758335253986465,36.28275673719336,35.58575185433336,33.5943547246107
139,FF,2025-10-24,96.7,2.03,6.52,"Guerrero Jr., Vladimir",665489,605483,,foul,,,,,4,Foul,W,R,L,TOR,LAD,S,,,3,2,2025,0.29,1.62,-0.6,2.79,,,,2,1,Bot,,,,,,,-7.758839824389555,-140.36056056437516,-8.119622858618383,5.676509446004327,33.72446835930105,-9.09553125636599,3.65,1.62,7.0,87.9,-22.0,97.5,2419,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.51,,,,,,,,6,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,159,0.0,0.0,76.2,7.2,,0.0,88.0,0,0,0.5103018082716771,0.5103018082716771,32,26,33,26,1,0,11,4,5.0,1.0,0.84,0.29,-0.29,56.6,2.26791406442736,-5.325589375464917,30.5333827805398,27.31599323488711,29.66006504892794
140,ST,2025-10-24,90.5,-2.29,5.39,"Guerrero Jr., Vladimir",665489,694361,,blocked_ball,,,,,14,Ball In Dirt,W,R,R,TOR,LAD,B,,,0,2,2025,0.78,-0.66,1.12,-0.1,,,680718.0,1,8,Bot,,,,,,,6.914722696083121,-131.600948868345,-6.350678785250561,7.431253926004209,29.70247923443416,-38.60525507546088,3.48,1.43,,,,91.1,2572,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.67,,,,,,,,73,3,Sweeper,11,4,11,4,4,11,11,4,Standard,Standard,29,0.0,0.01,,,,-0.01,,7,7,0.9990970016426394,0.9990970016426394,25,26,26,26,1,4,28,4,3.0,1.0,3.46,-0.78,-0.78,36.2,,,,,
